School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Total Plays,Total Yards,Total Yards Avg,Total TD,Total Points,Point Diff
UL Monroe,130,2012-11-17,11,,North Texas,57,W,30,40,75.0,357,3,31,161,5.2,3,71,518,7.3,6,42,26
LSU,113,2012-11-17,11,,Ole Miss,116,W,22,38,57.9,282,0,38,145,3.8,4,76,427,5.6,5,41,6
Marshall,55,2012-11-17,11,,Houston,5,W,32,50,64.0,377,3,56,288,5.1,2,106,665,6.3,5,44,3
Maryland,30,2012-11-17,11,,Florida St.,16,L,8,19,42.1,136,2,34,34,1.0,0,53,170,3.2,2,14,-27
Massachusetts,68,2012-11-17,11,,Buffalo,74,L,20,40,50.0,215,1,35,49,1.4,1,75,264,3.5,2,19,-10
Memphis,6,2012-11-17,11,@,UAB,61,W,15,17,88.2,160,3,42,173,4.1,3,59,333,5.6,6,46,37
Miami (FL),19,2012-11-17,11,,South Florida,9,W,25,37,67.6,463,3,30,85,2.8,1,67,548,8.2,4,40,31
Miami (OH),78,2012-11-17,11,@,Central Michigan,75,L,27,44,61.4,360,1,36,74,2.1,1,80,434,5.4,2,16,-14
Michigan,31,2012-11-17,11,,Iowa,29,W,18,23,78.3,314,3,39,199,5.1,3,62,513,8.3,6,42,25
Michigan St.,32,2012-11-17,11,,Northwestern,35,L,22,47,46.8,297,2,39,122,3.1,0,86,419,4.9,2,20,-3
Middle Tennessee,56,2012-11-17,10,@,South Alabama,127,W,16,29,55.2,233,2,41,212,5.2,0,70,445,6.4,2,20,8
Minnesota,33,2012-11-17,11,@,Nebraska,34,L,10,28,35.7,90,0,29,87,3.0,2,57,177,3.1,2,14,-24
Mississippi St.,114,2012-11-17,11,,Arkansas,108,W,21,34,61.8,302,4,36,203,5.6,2,70,505,7.2,6,45,31
Missouri,115,2012-11-17,11,,Syracuse,23,L,21,31,67.7,364,2,41,120,2.9,1,72,484,6.7,3,27,-4
Navy,7,2012-11-17,11,,Texas St.,128,W,3,8,37.5,35,0,62,407,6.6,3,70,442,6.3,3,21,11
Nebraska,34,2012-11-17,11,,Minnesota,33,W,22,33,66.7,311,2,47,133,2.8,2,80,444,5.6,5,38,24
Nevada,88,2012-11-17,11,@,New Mexico,89,W,18,27,66.7,133,3,50,358,7.2,1,77,491,6.4,4,31,7
New Mexico,89,2012-11-17,12,,Nevada,88,L,0,2,0.0,0,0,50,352,7.0,3,52,352,6.8,3,24,-7
NC State,20,2012-11-17,11,@,Clemson,14,L,29,53,54.7,493,5,35,104,3.0,1,88,597,6.8,6,48,-14
North Texas,57,2012-11-17,11,@,UL Monroe,130,L,28,46,60.9,323,2,36,144,4.0,0,82,467,5.7,2,16,-26
Northwestern,35,2012-11-17,11,@,Michigan St.,32,W,26,43,60.5,246,1,27,57,2.1,0,70,303,4.3,2,23,3
Notre Dame,70,2012-11-17,11,,Wake Forest,26,W,22,36,61.1,363,3,30,221,7.4,2,66,584,8.8,5,38,38
Ohio St.,36,2012-11-17,11,@,Wisconsin,40,W,10,18,55.6,97,0,41,139,3.4,2,59,236,4.0,3,21,7
Oklahoma,45,2012-11-17,10,@,West Virginia,50,W,38,51,74.5,554,6,31,108,3.5,1,82,662,8.1,7,50,1
Oklahoma St.,46,2012-11-17,10,,Texas Tech,49,W,12,22,54.5,231,4,42,256,6.1,3,64,487,7.6,8,59,38
Ole Miss,116,2012-11-17,11,@,LSU,113,L,16,37,43.2,316,2,41,147,3.6,3,78,463,5.9,5,35,-6
Oregon,99,2012-11-17,11,,Stanford,101,L,21,37,56.8,207,1,40,198,5.0,1,77,405,5.3,2,14,-3
Oregon St.,100,2012-11-17,10,,California,97,W,28,38,73.7,359,5,35,200,5.7,4,73,559,7.7,9,62,48
Penn State,37,2012-11-17,11,,Indiana,28,W,22,32,68.8,395,4,44,151,3.4,2,76,546,7.2,6,45,23
Purdue,38,2012-11-17,11,@,Illinois,27,W,19,28,67.9,191,1,37,207,5.6,1,65,398,6.1,2,20,3
Rice,59,2012-11-17,11,,SMU,8,W,24,37,64.9,297,2,40,126,3.2,1,77,423,5.5,3,36,16
Rutgers,39,2012-11-17,10,@,Cincinnati,2,W,11,20,55.0,186,1,47,234,5.0,0,67,420,6.3,1,10,7
San Jose St.,91,2012-11-17,11,,BYU,66,W,25,34,73.5,305,3,32,59,1.8,0,66,364,5.5,3,20,6
SMU,8,2012-11-17,11,@,Rice,59,L,15,27,55.6,214,0,28,103,3.7,2,55,317,5.8,2,20,-16
South Alabama,127,2012-11-17,11,,Middle Tennessee,56,L,17,30,56.7,189,1,40,149,3.7,0,70,338,4.8,1,12,-8
South Carolina,117,2012-11-17,11,,Wofford,235,W,16,21,76.2,122,1,41,171,4.2,1,62,293,4.7,3,24,17
South Florida,9,2012-11-17,10,@,Miami (FL),19,L,23,43,53.5,204,0,29,154,5.3,0,72,358,5.0,0,9,-31
Southern Miss,60,2012-11-17,11,,UTEP,62,L,16,22,72.7,374,2,38,158,4.2,2,60,532,8.9,4,33,-1
Stanford,101,2012-11-17,11,@,Oregon,99,W,25,36,69.4,211,1,46,200,4.3,1,82,411,5.0,2,17,3
Syracuse,23,2012-11-17,11,@,Missouri,115,W,26,40,65.0,385,2,36,123,3.4,2,76,508,6.7,4,31,4
Temple,10,2012-11-17,10,@,Army,65,W,2,4,50.0,31,0,57,534,9.4,9,61,565,9.3,9,63,31
Tennessee,118,2012-11-17,11,@,Vanderbilt,120,L,19,41,46.3,154,1,33,149,4.5,0,74,303,4.1,2,18,-23
Texas A&M,119,2012-11-17,11,,Sam Houston State,244,W,18,29,62.1,370,4,29,157,5.4,3,58,527,9.1,7,47,19
Texas St.,128,2012-11-17,10,@,Navy,7,L,25,42,59.5,290,1,32,115,3.6,0,74,405,5.5,1,10,-11
Texas Tech,49,2012-11-17,11,@,Oklahoma St.,46,L,29,42,69.0,284,2,34,99,2.9,1,76,383,5.0,3,21,-38
Troy,129,2012-11-17,11,,Arkansas St.,122,L,28,38,73.7,447,1,33,71,2.2,1,71,518,7.3,3,34,-7
Tulane,11,2012-11-17,11,,East Carolina,4,L,36,57,63.2,293,2,22,9,0.4,0,79,302,3.8,2,23,-5
Tulsa,12,2012-11-17,11,,Central Florida,1,W,21,34,61.8,252,3,53,209,3.9,0,87,461,5.3,3,23,2
UAB,61,2012-11-17,11,,Memphis,6,L,23,42,54.8,187,1,28,26,0.9,0,70,213,3.0,1,9,-37
Central Florida,1,2012-11-17,11,@,Tulsa,12,L,13,31,41.9,169,1,34,66,1.9,1,65,235,3.6,3,21,-2
UCLA,102,2012-11-17,11,,USC,103,W,22,30,73.3,234,1,50,172,3.4,4,80,406,5.1,5,38,10
UNLV,92,2012-11-17,12,,Wyoming,94,L,22,36,61.1,268,2,40,158,4.0,0,76,426,5.6,3,23,-5
USC,103,2012-11-17,11,@,UCLA,102,L,23,43,53.5,341,3,30,172,5.7,0,73,513,7.0,4,28,-10
Utah,104,2012-11-17,11,,Arizona,95,L,29,41,70.7,313,2,36,136,3.8,1,77,449,5.8,3,24,-10
Utah St.,93,2012-11-17,11,@,Louisiana Tech,54,W,20,34,58.8,340,2,45,306,6.8,4,79,646,8.2,6,48,7
UTEP,62,2012-11-17,11,@,Southern Miss,60,W,10,18,55.6,189,0,42,170,4.0,3,60,359,6.0,4,34,1
UTSA,63,2012-11-17,11,@,Idaho,133,W,23,36,63.9,232,0,37,192,5.2,4,73,424,5.8,4,34,7
Vanderbilt,120,2012-11-17,11,,Tennessee,118,W,14,28,50.0,248,3,40,194,4.9,2,68,442,6.5,5,41,23
Virginia Tech,25,2012-11-17,11,@,Boston College,13,W,16,33,48.5,247,2,48,154,3.2,1,81,401,5.0,3,30,7
Wake Forest,26,2012-11-17,11,@,Notre Dame,70,L,23,35,65.7,154,0,25,55,2.2,0,60,209,3.5,0,0,-38
Washington,105,2012-11-17,11,@,Colorado,98,W,22,29,75.9,248,5,38,228,6.0,0,67,476,7.1,5,38,35
Washington St.,106,2012-11-17,11,@,Arizona St.,96,L,21,49,42.9,240,1,19,1,0.1,0,68,241,3.5,1,7,-39
West Virginia,50,2012-11-17,10,,Oklahoma,45,L,20,35,57.1,320,4,47,458,9.7,3,82,778,9.5,7,49,-1
Western Kentucky,64,2012-11-17,11,@,Louisiana,126,L,10,19,52.6,149,0,51,266,5.2,3,70,415,5.9,3,27,-4
Western Michigan,82,2012-11-17,12,,Eastern Michigan,76,L,29,50,58.0,328,2,20,115,5.8,0,70,443,6.3,2,23,-6
Wisconsin,40,2012-11-17,11,,Ohio St.,36,L,14,27,51.9,154,1,56,206,3.7,1,83,360,4.3,2,14,-7
Wyoming,94,2012-11-17,11,@,UNLV,92,W,25,33,75.8,412,3,32,95,3.0,1,65,507,7.8,4,28,5
Akron,71,2012-11-20,12,@,Toledo,81,L,30,46,65.2,265,2,30,67,2.2,1,76,332,4.4,3,23,-12
Toledo,81,2012-11-20,12,,Akron,71,W,29,35,82.9,327,5,34,132,3.9,0,69,459,6.7,5,35,12
Texas,48,2012-11-22,11,,TCU,47,L,21,38,55.3,214,0,33,86,2.6,1,71,300,4.2,1,13,-7
TCU,47,2012-11-22,11,@,Texas,48,W,7,10,70.0,82,0,48,217,4.5,2,58,299,5.2,2,20,7
Arizona,95,2012-11-23,12,,Arizona St.,96,L,19,39,48.7,230,3,57,292,5.1,1,96,522,5.4,4,34,-7
Arizona St.,96,2012-11-23,12,@,Arizona,95,W,16,29,55.2,191,0,55,269,4.9,5,84,460,5.5,5,41,7
Arkansas,108,2012-11-23,12,,LSU,113,L,31,53,58.5,359,1,24,103,4.3,0,77,462,6.0,1,13,-7
Ball St.,72,2012-11-23,12,@,Miami (OH),78,W,11,22,50.0,137,1,58,226,3.9,3,80,363,4.5,4,31,7
Bowling Green,73,2012-11-23,12,,Buffalo,74,W,18,30,60.0,228,1,42,82,2.0,2,72,310,4.3,3,21,14
Buffalo,74,2012-11-23,12,@,Bowling Green,73,L,13,31,41.9,168,0,29,29,1.0,1,60,197,3.3,1,7,-14
Central Michigan,75,2012-11-23,12,@,Massachusetts,68,W,10,19,52.6,82,1,42,262,6.2,5,61,344,5.6,6,42,21
Cincinnati,2,2012-11-23,11,,South Florida,9,W,17,27,63.0,178,1,40,194,4.9,3,67,372,5.6,4,27,17
Colorado,98,2012-11-23,12,,Utah,104,L,30,52,57.7,306,1,35,112,3.2,3,87,418,4.8,5,35,-7
East Carolina,4,2012-11-23,12,,Marshall,55,W,38,48,79.2,439,3,38,116,3.1,6,86,555,6.5,9,65,6
Eastern Michigan,76,2012-11-23,12,,Northern Illinois,79,L,12,24,50.0,133,1,37,94,2.5,0,61,227,3.7,1,7,-42
Iowa,29,2012-11-23,12,,Nebraska,34,L,11,24,45.8,92,0,39,108,2.8,1,63,200,3.2,1,7,-6
Iowa St.,42,2012-11-23,12,,West Virginia,50,L,13,31,41.9,162,3,46,234,5.1,0,77,396,5.1,3,24,-7
Kent State,77,2012-11-23,12,,Ohio,80,W,9,20,45.0,170,1,38,207,5.4,1,58,377,6.5,4,28,22
LSU,113,2012-11-23,12,@,Arkansas,108,W,16,29,55.2,217,1,38,89,2.3,1,67,306,4.6,2,20,7
Marshall,55,2012-11-23,12,@,East Carolina,4,L,43,55,78.2,419,6,45,214,4.8,2,100,633,6.3,8,59,-6
Massachusetts,68,2012-11-23,12,,Central Michigan,75,L,30,46,65.2,253,2,26,64,2.5,1,72,317,4.4,3,21,-21
Miami (OH),78,2012-11-23,12,,Ball St.,72,L,26,40,65.0,218,2,25,103,4.1,1,65,321,4.9,3,24,-7
Nebraska,34,2012-11-23,12,@,Iowa,29,W,8,14,57.1,63,0,53,200,3.8,1,67,263,3.9,1,13,6
Northern Illinois,79,2012-11-23,12,@,Eastern Michigan,76,W,17,27,63.0,173,1,39,242,6.2,5,66,415,6.3,7,49,42
Ohio,80,2012-11-23,12,@,Kent State,77,L,21,37,56.8,232,0,50,107,2.1,0,87,339,3.9,0,6,-22
South Florida,9,2012-11-23,11,@,Cincinnati,2,L,21,39,53.8,176,0,38,130,3.4,1,77,306,4.0,1,10,-17
Syracuse,23,2012-11-23,12,@,Temple,10,W,16,28,57.1,215,1,49,260,5.3,3,77,475,6.2,5,38,18
Temple,10,2012-11-23,11,,Syracuse,23,L,16,23,69.6,173,1,37,167,4.5,1,60,340,5.7,2,20,-18
Utah,104,2012-11-23,12,@,Colorado,98,W,13,25,52.0,128,1,36,208,5.8,3,61,336,5.5,5,42,7
Washington,105,2012-11-23,12,@,Washington St.,106,L,20,34,58.8,194,2,33,75,2.3,2,67,269,4.0,4,28,-3
Washington St.,106,2012-11-23,12,,Washington,105,W,33,53,62.3,350,0,24,19,0.8,3,77,369,4.8,3,31,3
West Virginia,50,2012-11-23,11,@,Iowa St.,42,W,22,31,71.0,236,2,41,239,5.8,1,72,475,6.6,3,31,7
Air Force,83,2012-11-24,12,@,Fresno St.,86,L,4,10,40.0,63,1,68,254,3.7,1,78,317,4.1,2,15,-33
Alabama,107,2012-11-24,12,,Auburn,109,W,15,22,68.2,216,4,47,267,5.7,3,69,483,7.0,7,49,49
Auburn,109,2012-11-24,12,@,Alabama,107,L,5,15,33.3,71,0,32,92,2.9,0,47,163,3.5,0,0,-49
Baylor,41,2012-11-24,11,N,Texas Tech,49,W,22,37,59.5,396,3,57,278,4.9,3,94,674,7.2,7,52,7
Boston College,13,2012-11-24,12,@,NC State,20,L,16,45,35.6,123,0,29,199,6.9,1,74,322,4.4,1,10,-17
BYU,66,2012-11-24,12,@,New Mexico State,69,W,34,50,68.0,384,6,35,136,3.9,1,85,520,6.1,7,50,36
Clemson,14,2012-11-24,12,,South Carolina,117,L,11,24,45.8,183,1,35,145,4.1,1,59,328,5.6,2,17,-10
Colorado St.,85,2012-11-24,12,,New Mexico,89,W,19,26,73.1,254,2,36,159,4.4,1,62,413,6.7,3,24,4
Connecticut,3,2012-11-24,11,@,Louisville,18,W,9,28,32.1,92,1,39,149,3.8,1,67,241,3.6,2,23,3
Duke,15,2012-11-24,12,,Miami (FL),19,L,36,62,58.1,432,4,32,151,4.7,2,94,583,6.2,6,45,-7
Florida,110,2012-11-24,12,@,Florida St.,16,W,16,25,64.0,150,1,47,249,5.3,3,72,399,5.5,4,37,11
Florida Intl,53,2012-11-24,12,,UL Monroe,130,L,22,31,71.0,226,2,45,136,3.0,0,76,362,4.8,2,17,-6
Florida St.,16,2012-11-24,12,,Florida,110,L,19,36,52.8,193,1,25,117,4.7,2,61,310,5.1,3,26,-11
Fresno St.,86,2012-11-24,12,,Air Force,83,W,30,34,88.2,479,5,43,124,2.9,1,77,603,7.8,6,48,33
Georgia,111,2012-11-24,12,,Georgia Tech,17,W,14,18,77.8,215,2,31,164,5.3,4,49,379,7.7,6,42,32
Georgia Tech,17,2012-11-24,12,@,Georgia,111,L,10,21,47.6,120,0,67,306,4.6,1,88,426,4.8,1,10,-32
Hawaii,87,2012-11-24,11,,UNLV,92,W,13,27,48.1,201,1,49,139,2.8,3,76,340,4.5,6,48,38
Houston,5,2012-11-24,12,,Tulane,11,W,26,47,55.3,370,2,39,221,5.7,2,86,591,6.9,4,40,23
Idaho,133,2012-11-24,12,@,Utah St.,93,L,12,26,46.2,52,0,47,158,3.4,0,73,210,2.9,0,9,-36
Illinois,27,2012-11-24,12,@,Northwestern,35,L,12,18,66.7,116,0,27,126,4.7,2,45,242,5.4,2,14,-36
Indiana,28,2012-11-24,12,@,Purdue,38,L,31,53,58.5,348,1,35,164,4.7,4,88,512,5.8,5,35,-21
Kentucky,112,2012-11-24,12,@,Tennessee,118,L,30,47,63.8,245,1,37,167,4.5,1,84,412,4.9,2,17,-20
Louisiana,126,2012-11-24,11,,South Alabama,127,W,14,24,58.3,362,3,42,176,4.2,4,66,538,8.2,7,52,22
Louisiana Tech,54,2012-11-24,12,@,San Jose St.,91,L,39,60,65.0,483,4,22,58,2.6,2,82,541,6.6,6,43,-9
UL Monroe,130,2012-11-24,12,@,Florida Intl,53,W,32,42,76.2,226,1,27,9,0.3,1,69,235,3.4,3,23,6
Louisville,18,2012-11-24,11,,Connecticut,3,L,35,65,53.8,374,2,28,27,1.0,0,93,401,4.3,2,20,-3
Maryland,30,2012-11-24,12,@,North Carolina,21,L,17,36,47.2,216,2,37,188,5.1,2,73,404,5.5,5,38,-7
Memphis,6,2012-11-24,12,,Southern Miss,60,W,12,18,66.7,162,2,44,275,6.3,4,62,437,7.0,6,42,18
Miami (FL),19,2012-11-24,12,@,Duke,15,W,16,27,59.3,398,3,40,248,6.2,4,67,646,9.6,7,52,7
Michigan,31,2012-11-24,12,@,Ohio St.,36,L,11,20,55.0,171,1,27,108,4.0,2,47,279,5.9,3,21,-5
Michigan St.,32,2012-11-24,12,@,Minnesota,33,W,13,29,44.8,143,1,44,278,6.3,1,73,421,5.8,2,26,16
Middle Tennessee,56,2012-11-24,11,,Troy,129,W,18,37,48.6,176,0,27,152,5.6,1,64,328,5.1,2,24,3
Minnesota,33,2012-11-24,12,,Michigan St.,32,L,13,30,43.3,92,0,19,4,0.2,0,49,96,2.0,1,10,-16
Mississippi St.,114,2012-11-24,12,@,Ole Miss,116,L,21,39,53.8,303,2,25,30,1.2,0,64,333,5.2,3,24,-17
Missouri,115,2012-11-24,12,@,Texas A&M,119,L,20,38,52.6,276,2,36,189,5.3,2,74,465,6.3,4,29,-30
New Mexico,89,2012-11-24,13,@,Colorado St.,85,L,12,21,57.1,205,1,37,137,3.7,1,58,342,5.9,2,20,-4
New Mexico State,69,2012-11-24,11,,BYU,66,L,13,24,54.2,158,2,27,29,1.1,0,51,187,3.7,2,14,-36
North Carolina,21,2012-11-24,12,,Maryland,30,W,28,40,70.0,305,5,37,189,5.1,1,77,494,6.4,6,45,7
NC State,20,2012-11-24,12,,Boston College,13,W,27,41,65.9,245,3,39,131,3.4,0,80,376,4.7,4,27,17
North Texas,57,2012-11-24,12,@,Western Kentucky,64,L,18,25,72.0,146,1,40,153,3.8,2,65,299,4.6,3,24,-1
Northwestern,35,2012-11-24,12,,Illinois,27,W,11,16,68.8,112,3,67,338,5.0,3,83,450,5.4,6,50,36
Notre Dame,70,2012-11-24,12,@,USC,103,W,15,27,55.6,217,0,42,222,5.3,1,69,439,6.4,1,22,9
Ohio St.,36,2012-11-24,12,,Michigan,31,W,14,18,77.8,189,1,52,207,4.0,1,70,396,5.7,2,26,5
Oklahoma,45,2012-11-24,11,,Oklahoma St.,46,W,47,73,64.4,512,3,30,106,3.5,2,103,618,6.0,6,51,3
Oklahoma St.,46,2012-11-24,11,@,Oklahoma,45,L,20,38,52.6,289,1,41,201,4.9,5,79,490,6.2,6,48,-3
Ole Miss,116,2012-11-24,12,,Mississippi St.,114,W,15,22,68.2,294,5,56,233,4.2,0,78,527,6.8,5,41,17
Oregon,99,2012-11-24,12,@,Oregon St.,100,W,17,24,70.8,140,1,64,430,6.7,6,88,570,6.5,7,48,24
Oregon St.,100,2012-11-24,11,,Oregon,99,L,31,49,63.3,311,1,25,82,3.3,2,74,393,5.3,3,24,-24
Penn State,37,2012-11-24,12,,Wisconsin,40,W,19,37,51.4,200,1,45,163,3.6,1,82,363,4.4,2,24,3
Pittsburgh,22,2012-11-24,11,,Rutgers,39,W,21,39,53.8,227,2,37,138,3.7,1,76,365,4.8,3,27,21
Purdue,38,2012-11-24,12,,Indiana,28,W,21,32,65.6,373,5,38,185,4.9,3,70,558,8.0,8,56,21
Rice,59,2012-11-24,12,@,UTEP,62,W,21,30,70.0,207,0,55,246,4.5,3,85,453,5.3,4,33,9
Rutgers,39,2012-11-24,11,@,Pittsburgh,22,L,19,38,50.0,157,1,24,50,2.1,0,62,207,3.3,1,6,-21
San Diego St.,90,2012-11-24,12,@,Wyoming,94,W,19,24,79.2,164,2,48,400,8.3,4,72,564,7.8,6,42,14
San Jose St.,91,2012-11-24,12,,Louisiana Tech,54,W,25,37,67.6,367,3,41,243,5.9,4,78,610,7.8,7,52,9
SMU,8,2012-11-24,12,,Tulsa,12,W,10,27,37.0,113,1,35,192,5.5,4,62,305,4.9,5,35,8
South Alabama,127,2012-11-24,12,@,Louisiana,126,L,27,44,61.4,360,2,28,54,1.9,1,72,414,5.8,3,30,-22
South Carolina,117,2012-11-24,12,@,Clemson,14,W,23,41,56.1,310,3,45,134,3.0,0,86,444,5.2,3,27,10
Southern Miss,60,2012-11-24,12,@,Memphis,6,L,13,27,48.1,193,3,32,95,3.0,0,59,288,4.9,3,24,-18
Stanford,101,2012-11-24,12,@,UCLA,102,W,15,22,68.2,160,1,49,221,4.5,3,71,381,5.4,5,35,18
Tennessee,118,2012-11-24,12,,Kentucky,112,W,20,34,58.8,293,4,32,164,5.1,1,66,457,6.9,5,37,20
Texas A&M,119,2012-11-24,12,,Missouri,115,W,35,50,70.0,410,3,42,237,5.6,5,92,647,7.0,8,59,30
Texas St.,128,2012-11-24,11,@,UTSA,63,L,31,43,72.1,324,2,32,68,2.1,2,75,392,5.2,4,31,-7
Texas Tech,49,2012-11-24,12,N,Baylor,41,L,30,41,73.2,359,3,32,208,6.5,2,73,567,7.8,6,45,-7
Troy,129,2012-11-24,12,@,Middle Tennessee,56,L,31,48,64.6,281,2,39,191,4.9,1,87,472,5.4,3,21,-3
Tulane,11,2012-11-24,12,@,Houston,5,L,36,66,54.5,346,2,21,43,2.0,0,87,389,4.5,2,17,-23
Tulsa,12,2012-11-24,12,@,SMU,8,L,36,65,55.4,413,3,38,178,4.7,1,103,591,5.7,4,27,-8
UAB,61,2012-11-24,12,@,Central Florida,1,L,37,56,66.1,510,2,27,89,3.3,1,83,599,7.2,3,24,-25
Central Florida,1,2012-11-24,12,,UAB,61,W,18,24,75.0,244,2,39,229,5.9,4,63,473,7.5,7,49,25
UCLA,102,2012-11-24,12,,Stanford,101,L,20,38,52.6,261,1,33,73,2.2,1,71,334,4.7,2,17,-18
UNLV,92,2012-11-24,13,@,Hawaii,87,L,17,43,39.5,166,1,24,37,1.5,0,67,203,3.0,1,10,-38
USC,103,2012-11-24,12,,Notre Dame,70,L,14,24,58.3,186,1,27,95,3.5,0,51,281,5.5,1,13,-9
Utah St.,93,2012-11-24,12,,Idaho,133,W,18,26,69.2,117,2,31,133,4.3,3,57,250,4.4,6,45,36
UTEP,62,2012-11-24,12,,Rice,59,L,10,27,37.0,295,2,32,148,4.6,1,59,443,7.5,3,24,-9
UTSA,63,2012-11-24,12,,Texas St.,128,W,15,31,48.4,200,3,40,299,7.5,1,71,499,7.0,5,38,7
Vanderbilt,120,2012-11-24,12,@,Wake Forest,26,W,17,23,73.9,229,2,34,203,6.0,3,57,432,7.6,7,55,34
Virginia,24,2012-11-24,12,@,Virginia Tech,25,L,17,36,47.2,187,1,20,30,1.5,0,56,217,3.9,2,14,-3
Virginia Tech,25,2012-11-24,12,,Virginia,24,W,18,38,47.4,129,1,57,174,3.1,1,95,303,3.2,2,17,3
Wake Forest,26,2012-11-24,12,,Vanderbilt,120,L,18,38,47.4,186,0,44,124,2.8,2,82,310,3.8,3,21,-34
Western Kentucky,64,2012-11-24,12,,North Texas,57,W,14,29,48.3,173,1,31,215,6.9,1,60,388,6.5,3,25,1
Wisconsin,40,2012-11-24,12,@,Penn State,37,L,12,25,48.0,191,2,43,158,3.7,1,68,349,5.1,3,21,-3
Wyoming,94,2012-11-24,12,,San Diego St.,90,L,19,36,52.8,260,2,36,122,3.4,2,72,382,5.3,4,28,-14
Louisville,18,2012-11-29,12,@,Rutgers,39,W,28,39,71.8,322,2,41,42,1.0,0,80,364,4.6,2,20,3
Rutgers,39,2012-11-29,12,,Louisville,18,L,13,28,46.4,284,2,17,54,3.2,0,45,338,7.5,2,17,-3
Kent State,77,2012-11-30,13,N,Northern Illinois,79,L,15,37,40.5,190,1,42,70,1.7,2,79,260,3.3,4,37,-7
Northern Illinois,79,2012-11-30,13,N,Kent State,77,W,19,34,55.9,212,1,56,312,5.6,4,90,524,5.8,5,44,7
Stanford,101,2012-11-30,13,,UCLA,102,W,16,23,69.6,155,1,43,170,4.0,2,66,325,4.9,3,27,3
UCLA,102,2012-11-30,13,@,Stanford,101,L,23,32,71.9,177,0,38,284,7.5,3,70,461,6.6,3,24,-3
Alabama,107,2012-12-01,13,N,Georgia,111,W,13,21,61.9,162,1,51,350,6.9,3,72,512,7.1,4,32,4
Arkansas St.,122,2012-12-01,12,,Middle Tennessee,56,W,19,21,90.5,238,3,47,274,5.8,3,68,512,7.5,6,45,45
Baylor,41,2012-12-01,12,,Oklahoma St.,46,W,23,39,59.0,296,1,55,319,5.8,3,94,615,6.5,5,41,7
Boise St.,84,2012-12-01,12,@,Nevada,88,W,20,28,71.4,219,2,41,215,5.2,1,69,434,6.3,3,27,6
Cincinnati,2,2012-12-01,12,@,Connecticut,3,W,20,30,66.7,284,3,32,72,2.3,1,62,356,5.7,4,34,17
Connecticut,3,2012-12-01,12,,Cincinnati,2,L,23,47,48.9,337,1,29,36,1.2,1,76,373,4.9,2,17,-17
Florida Atlantic,52,2012-12-01,12,,Louisiana,126,L,25,38,65.8,379,2,28,159,5.7,1,66,538,8.2,3,21,-14
Florida St.,16,2012-12-01,13,N,Georgia Tech,17,W,16,21,76.2,134,0,37,194,5.2,3,58,328,5.7,3,21,6
Georgia,111,2012-12-01,13,N,Alabama,107,L,19,34,55.9,281,1,29,113,3.9,2,63,394,6.3,4,28,-4
Georgia Tech,17,2012-12-01,13,N,Florida St.,16,L,5,16,31.3,118,0,52,183,3.5,1,68,301,4.4,1,15,-6
Hawaii,87,2012-12-01,12,,South Alabama,127,W,11,23,47.8,181,1,47,229,4.9,1,70,410,5.9,2,23,16
Kansas,43,2012-12-01,12,@,West Virginia,50,L,7,16,43.8,117,0,45,157,3.5,1,61,274,4.5,1,10,-49
Kansas St.,44,2012-12-01,12,,Texas,48,W,8,14,57.1,184,1,45,178,4.0,5,59,362,6.1,6,42,18
Louisiana,126,2012-12-01,12,@,Florida Atlantic,52,W,13,20,65.0,173,1,50,284,5.7,4,70,457,6.5,5,35,14
Middle Tennessee,56,2012-12-01,12,@,Arkansas St.,122,L,15,26,57.7,114,0,29,89,3.1,0,55,203,3.7,0,0,-45
Nebraska,34,2012-12-01,13,N,Wisconsin,40,L,18,34,52.9,195,0,44,282,6.4,4,78,477,6.1,4,31,-39
Nevada,88,2012-12-01,12,,Boise St.,84,L,14,20,70.0,203,0,46,227,4.9,3,66,430,6.5,3,21,-6
New Mexico State,69,2012-12-01,12,@,Texas St.,128,L,16,29,55.2,248,2,42,171,4.1,2,71,419,5.9,4,28,-38
Oklahoma,45,2012-12-01,12,@,TCU,47,W,22,40,55.0,244,2,32,177,5.5,1,72,421,5.8,3,24,7
Oklahoma St.,46,2012-12-01,12,@,Baylor,41,L,31,53,58.5,342,2,37,218,5.9,2,90,560,6.2,4,34,-7
Oregon St.,100,2012-12-01,12,,Nicholls State,242,W,36,44,81.8,453,5,40,230,5.8,6,84,683,8.1,11,77,74
Pittsburgh,22,2012-12-01,12,@,South Florida,9,W,19,25,76.0,211,1,47,116,2.5,2,72,327,4.5,3,27,24
South Alabama,127,2012-12-01,13,@,Hawaii,87,L,14,31,45.2,148,1,34,18,0.5,0,65,166,2.6,1,7,-16
South Florida,9,2012-12-01,12,,Pittsburgh,22,L,13,28,46.4,109,0,20,8,0.4,0,48,117,2.4,0,3,-24
Texas,48,2012-12-01,12,@,Kansas St.,44,L,26,35,74.3,314,2,30,99,3.3,1,65,413,6.4,3,24,-18
TCU,47,2012-12-01,12,,Oklahoma,45,L,17,31,54.8,231,1,31,119,3.8,1,62,350,5.6,2,17,-7
