School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Arkansas,108,2001-11-03,8,@,Ole Miss,116,W,58,56,2,12,26,46.2,161,1,1,80,370,4.6,7,1,2,8,27,42,64.3,312,6,50,145,2.9,2,1,0,1,8
Arkansas St.,122,2001-11-03,8,@,Middle Tennessee,56,L,6,54,-48,11,23,47.8,72,0,1,37,102,2.8,1,1,2,1,11,19,57.9,131,2,50,301,6.0,5,0,0,0,7
Army,65,2001-11-03,8,@,Air Force,83,L,24,34,-10,26,43,60.5,256,1,2,45,180,4.0,2,2,4,3,10,17,58.8,132,0,47,150,3.2,3,1,0,1,4
Ball St.,72,2001-11-03,8,,Central Michigan,75,W,38,34,4,13,27,48.1,303,2,1,43,189,4.4,2,2,3,5,22,51,43.1,279,2,47,254,5.4,2,0,2,2,4
Baylor,41,2001-11-03,8,,Texas,48,L,10,49,-39,24,44,54.5,187,0,1,36,8,0.2,1,1,2,1,17,32,53.1,276,2,42,130,3.1,4,0,1,1,7
Boise St.,84,2001-11-03,9,@,Louisiana Tech,54,L,42,48,-6,30,49,61.2,351,3,2,39,155,4.0,2,2,4,6,30,48,62.5,464,4,26,52,2.0,2,1,0,1,6
Bowling Green,73,2001-11-03,8,,Miami (OH),78,L,21,24,-3,14,30,46.7,185,1,1,39,127,3.3,1,0,1,3,15,25,60.0,305,2,38,109,2.9,1,0,1,1,3
Buffalo,74,2001-11-03,9,,Ohio,80,W,44,0,44,25,38,65.8,296,1,0,45,242,5.4,5,1,1,6,4,13,30.8,2,0,43,159,3.7,0,2,1,3,0
California,97,2001-11-03,8,,Arizona,95,L,24,38,-14,14,39,35.9,239,2,1,46,115,2.5,1,1,2,3,19,34,55.9,337,4,39,137,3.5,1,3,1,4,5
Central Michigan,75,2001-11-03,8,@,Ball St.,72,L,34,38,-4,22,51,43.1,279,2,2,47,254,5.4,2,0,2,4,13,27,48.1,303,2,43,189,4.4,2,2,1,3,5
Cincinnati,2,2001-11-03,8,,Connecticut,3,W,45,28,17,13,27,48.1,245,1,1,52,243,4.7,4,2,3,6,27,51,52.9,382,3,25,28,1.1,1,2,3,5,4
Clemson,14,2001-11-03,8,,Florida St.,16,L,27,41,-14,22,41,53.7,277,0,1,45,186,4.1,3,0,1,3,19,30,63.3,369,4,35,188,5.4,1,0,2,2,5
Colorado,98,2001-11-03,9,,Missouri,115,W,38,24,14,17,22,77.3,257,2,1,48,242,5.0,2,2,3,5,19,37,51.4,199,1,35,157,4.5,1,1,0,1,3
Connecticut,3,2001-11-03,8,@,Cincinnati,2,L,28,45,-17,27,51,52.9,382,3,3,25,28,1.1,1,2,5,4,13,27,48.1,245,1,52,243,4.7,4,2,1,3,6
Duke,15,2001-11-03,9,,NC State,20,L,31,55,-24,31,54,57.4,400,2,1,44,117,2.7,2,2,3,4,14,23,60.9,189,5,25,193,7.7,1,1,0,1,8
Eastern Michigan,76,2001-11-03,8,@,Northern Illinois,79,L,17,40,-23,21,38,55.3,225,0,3,33,58,1.8,2,0,3,2,15,28,53.6,205,2,38,133,3.5,1,0,0,0,4
Florida,110,2001-11-03,8,,Vanderbilt,120,W,71,13,58,25,40,62.5,403,6,1,37,168,4.5,3,2,3,10,15,30,50.0,209,0,38,63,1.7,2,3,2,5,2
Florida St.,16,2001-11-03,8,@,Clemson,14,W,41,27,14,19,30,63.3,369,4,2,35,188,5.4,1,0,2,5,22,41,53.7,277,0,45,186,4.1,3,0,1,1,3
Fresno St.,86,2001-11-03,9,,Rice,59,W,52,24,28,20,32,62.5,334,5,0,36,172,4.8,2,1,1,7,7,19,36.8,134,0,56,188,3.4,3,2,1,3,3
Hawaii,87,2001-11-03,8,,San Jose St.,91,W,34,10,24,19,38,50.0,318,2,1,20,85,4.3,2,3,4,4,24,47,51.1,251,0,40,124,3.1,1,0,3,3,1
Houston,5,2001-11-03,8,@,South Florida,9,L,6,45,-39,16,37,43.2,151,0,0,45,161,3.6,1,2,2,1,25,39,64.1,301,1,29,144,5.0,4,1,1,2,6
Idaho,133,2001-11-03,9,,UL Monroe,130,W,42,38,4,31,38,81.6,385,6,1,31,91,2.9,0,2,3,6,29,53,54.7,287,2,24,23,1.0,2,0,0,0,5
Illinois,27,2001-11-03,8,@,Purdue,38,W,38,13,25,15,34,44.1,299,2,4,39,121,3.1,1,2,6,5,20,39,51.3,178,1,37,62,1.7,0,2,2,4,1
Indiana,28,2001-11-03,7,,Northwestern,35,W,56,21,35,13,23,56.5,246,3,1,59,316,5.4,5,0,1,8,34,57,59.6,309,2,43,204,4.7,1,2,2,4,3
Iowa,29,2001-11-03,8,@,Wisconsin,40,L,28,34,-6,16,34,47.1,213,2,1,26,173,6.7,2,2,3,4,14,21,66.7,262,1,56,172,3.1,3,0,0,0,4
Iowa St.,42,2001-11-03,8,,Kansas St.,44,L,3,42,-39,15,29,51.7,151,0,3,24,23,1.0,0,1,4,0,5,13,38.5,88,1,75,343,4.6,4,0,0,0,6
Kansas,43,2001-11-03,8,,Nebraska,34,L,7,51,-44,8,17,47.1,79,1,2,42,124,3.0,0,1,3,1,14,25,56.0,164,0,51,284,5.6,5,0,0,0,6
Kansas St.,44,2001-11-03,8,@,Iowa St.,42,W,42,3,39,5,13,38.5,88,1,0,75,343,4.6,4,0,0,6,15,29,51.7,151,0,24,23,1.0,0,1,3,4,0
Kent State,77,2001-11-03,9,,Marshall,55,L,21,42,-21,17,31,54.8,182,1,0,42,266,6.3,1,2,2,2,25,35,71.4,341,3,44,264,6.0,3,0,2,2,6
Kentucky,112,2001-11-03,8,@,Mississippi St.,114,L,14,17,-3,26,46,56.5,320,2,2,17,2,0.1,0,0,2,2,17,32,53.1,207,1,45,221,4.9,1,0,1,1,2
Louisiana Tech,54,2001-11-03,8,,Boise St.,84,W,48,42,6,30,48,62.5,464,4,0,26,52,2.0,2,1,1,6,30,49,61.2,351,3,39,155,4.0,2,2,2,4,6
UL Monroe,130,2001-11-03,8,@,Idaho,133,L,38,42,-4,29,53,54.7,287,2,0,24,23,1.0,2,0,0,5,31,38,81.6,385,6,31,91,2.9,0,2,1,3,6
Louisville,18,2001-11-03,9,@,Tulane,11,W,52,7,45,20,32,62.5,245,3,0,42,328,7.8,4,1,1,7,20,37,54.1,220,1,26,19,0.7,0,0,2,2,1
LSU,113,2001-11-03,8,@,Alabama,107,W,35,21,14,35,44,79.5,528,2,1,30,83,2.8,3,2,3,5,15,28,53.6,209,1,39,174,4.5,1,0,1,1,2
Marshall,55,2001-11-03,8,@,Kent State,77,W,42,21,21,25,35,71.4,341,3,2,44,264,6.0,3,0,2,6,17,31,54.8,182,1,42,266,6.3,1,2,0,2,2
Maryland,30,2001-11-03,9,,Troy,129,W,47,14,33,17,29,58.6,232,2,0,55,277,5.0,3,0,0,5,19,36,52.8,272,2,26,-1,0.0,0,1,1,2,2
Miami (FL),19,2001-11-03,7,,Temple,10,W,38,0,38,16,26,61.5,175,2,0,38,212,5.6,2,1,1,5,6,14,42.9,34,0,45,118,2.6,0,2,1,3,0
Miami (OH),78,2001-11-03,9,@,Bowling Green,73,W,24,21,3,15,25,60.0,305,2,1,38,109,2.9,1,0,1,3,14,30,46.7,185,1,39,127,3.3,1,0,1,1,3
Michigan,31,2001-11-03,8,@,Michigan St.,32,L,24,26,-2,14,27,51.9,195,3,2,30,121,4.0,0,0,2,3,15,37,40.5,183,2,53,169,3.2,1,1,0,1,3
Michigan St.,32,2001-11-03,7,,Michigan,31,W,26,24,2,15,37,40.5,183,2,0,53,169,3.2,1,1,1,3,14,27,51.9,195,3,30,121,4.0,0,0,2,2,3
Middle Tennessee,56,2001-11-03,9,,Arkansas St.,122,W,54,6,48,11,19,57.9,131,2,0,50,301,6.0,5,0,0,7,11,23,47.8,72,0,37,102,2.8,1,1,1,2,1
Minnesota,33,2001-11-03,8,,Ohio St.,36,L,28,31,-3,11,23,47.8,120,0,1,45,246,5.5,3,0,1,3,12,17,70.6,203,2,47,265,5.6,2,1,0,1,4
Mississippi St.,114,2001-11-03,7,,Kentucky,112,W,17,14,3,17,32,53.1,207,1,1,45,221,4.9,1,0,1,2,26,46,56.5,320,2,17,2,0.1,0,0,2,2,2
Missouri,115,2001-11-03,8,@,Colorado,98,L,24,38,-14,19,37,51.4,199,1,0,35,157,4.5,1,1,1,3,17,22,77.3,257,2,48,242,5.0,2,2,1,3,5
Nebraska,34,2001-11-03,10,@,Kansas,43,W,51,7,44,14,25,56.0,164,0,0,51,284,5.6,5,0,0,6,8,17,47.1,79,1,42,124,3.0,0,1,2,3,1
Nevada,88,2001-11-03,8,,SMU,8,W,35,14,21,8,22,36.4,156,2,1,37,178,4.8,1,0,1,4,19,37,51.4,149,0,45,186,4.1,2,2,2,4,2
New Mexico,89,2001-11-03,8,@,San Diego St.,90,W,20,15,5,12,33,36.4,231,2,1,40,34,0.9,0,0,1,2,13,36,36.1,163,1,35,64,1.8,0,1,0,1,1
New Mexico State,69,2001-11-03,9,,North Texas,57,L,20,22,-2,16,29,55.2,214,2,3,36,170,4.7,1,2,5,3,13,27,48.1,189,2,47,195,4.1,0,1,2,3,2
NC State,20,2001-11-03,8,@,Duke,15,W,55,31,24,14,23,60.9,189,5,0,25,193,7.7,1,1,1,8,31,54,57.4,400,2,44,117,2.7,2,2,1,3,4
North Texas,57,2001-11-03,8,@,New Mexico State,69,W,22,20,2,13,27,48.1,189,2,2,47,195,4.1,0,1,3,2,16,29,55.2,214,2,36,170,4.7,1,2,3,5,3
Northern Illinois,79,2001-11-03,9,,Eastern Michigan,76,W,40,17,23,15,28,53.6,205,2,0,38,133,3.5,1,0,0,4,21,38,55.3,225,0,33,58,1.8,2,0,3,3,2
Northwestern,35,2001-11-03,8,@,Indiana,28,L,21,56,-35,34,57,59.6,309,2,2,43,204,4.7,1,2,4,3,13,23,56.5,246,3,59,316,5.4,5,0,1,1,8
Notre Dame,70,2001-11-03,8,,Tennessee,118,L,18,28,-10,13,24,54.2,146,0,1,45,122,2.7,1,2,3,2,17,29,58.6,228,1,34,78,2.3,2,1,1,2,4
Ohio,80,2001-11-03,8,@,Buffalo,74,L,0,44,-44,4,13,30.8,2,0,1,43,159,3.7,0,2,3,0,25,38,65.8,296,1,45,242,5.4,5,1,0,1,6
Ohio St.,36,2001-11-03,8,@,Minnesota,33,W,31,28,3,12,17,70.6,203,2,0,47,265,5.6,2,1,1,4,11,23,47.8,120,0,45,246,5.5,3,0,1,1,3
Oklahoma,45,2001-11-03,9,,Tulsa,12,W,58,0,58,39,53,73.6,366,3,0,25,175,7.0,4,1,1,7,14,32,43.8,90,0,34,48,1.4,0,0,2,2,0
Ole Miss,116,2001-11-03,8,,Arkansas,108,L,56,58,-2,27,42,64.3,312,6,0,50,145,2.9,2,1,1,8,12,26,46.2,161,1,80,370,4.6,7,1,1,2,8
Oregon,99,2001-11-03,9,,Arizona St.,96,W,42,24,18,19,32,59.4,319,6,0,39,155,4.0,0,1,1,6,14,37,37.8,181,0,40,154,3.9,3,0,1,1,3
Oregon St.,100,2001-11-03,8,@,USC,103,L,13,16,-3,20,33,60.6,203,1,1,42,181,4.3,0,2,3,1,21,28,75.0,171,0,36,33,0.9,1,0,1,1,2
Penn State,37,2001-11-03,7,,Southern Miss,60,W,38,20,18,25,39,64.1,298,2,0,37,145,3.9,2,0,0,5,26,47,55.3,252,0,36,151,4.2,3,0,1,1,3
Pittsburgh,22,2001-11-03,8,,Virginia Tech,25,W,38,7,31,16,28,57.1,245,3,1,44,148,3.4,1,0,1,5,17,36,47.2,136,0,25,15,0.6,0,2,2,4,1
Purdue,38,2001-11-03,7,,Illinois,27,L,13,38,-25,20,39,51.3,178,1,2,37,62,1.7,0,2,4,1,15,34,44.1,299,2,39,121,3.1,1,2,4,6,5
Rice,59,2001-11-03,9,@,Fresno St.,86,L,24,52,-28,7,19,36.8,134,0,1,56,188,3.4,3,2,3,3,20,32,62.5,334,5,36,172,4.8,2,1,0,1,7
Rutgers,39,2001-11-03,8,@,West Virginia,50,L,7,80,-73,4,15,26.7,27,0,4,57,150,2.6,1,4,8,1,11,15,73.3,181,2,48,446,9.3,7,0,0,0,11
San Diego St.,90,2001-11-03,9,,New Mexico,89,L,15,20,-5,13,36,36.1,163,1,0,35,64,1.8,0,1,1,1,12,33,36.4,231,2,40,34,0.9,0,0,1,1,2
San Jose St.,91,2001-11-03,8,@,Hawaii,87,L,10,34,-24,24,47,51.1,251,0,3,40,124,3.1,1,0,3,1,19,38,50.0,318,2,20,85,4.3,2,3,1,4,4
SMU,8,2001-11-03,7,@,Nevada,88,L,14,35,-21,19,37,51.4,149,0,2,45,186,4.1,2,2,4,2,8,22,36.4,156,2,37,178,4.8,1,0,1,1,4
South Carolina,117,2001-11-03,9,,Wofford,235,W,38,14,24,20,30,66.7,209,0,1,40,247,6.2,5,1,2,5,8,14,57.1,80,0,54,207,3.8,2,1,1,2,2
South Florida,9,2001-11-03,9,,Houston,5,W,45,6,39,25,39,64.1,301,1,1,29,144,5.0,4,1,2,6,16,37,43.2,151,0,45,161,3.6,1,2,0,2,1
Southern Miss,60,2001-11-03,7,@,Penn State,37,L,20,38,-18,26,47,55.3,252,0,1,36,151,4.2,3,0,1,3,25,39,64.1,298,2,37,145,3.9,2,0,0,0,5
Stanford,101,2001-11-03,7,@,Washington,105,L,28,42,-14,19,34,55.9,231,0,1,37,180,4.9,3,0,1,3,15,28,53.6,291,1,39,130,3.3,5,2,0,2,6
Temple,10,2001-11-03,8,@,Miami (FL),19,L,0,38,-38,6,14,42.9,34,0,1,45,118,2.6,0,2,3,0,16,26,61.5,175,2,38,212,5.6,2,1,0,1,5
Tennessee,118,2001-11-03,7,@,Notre Dame,70,W,28,18,10,17,29,58.6,228,1,1,34,78,2.3,2,1,2,4,13,24,54.2,146,0,45,122,2.7,1,2,1,3,2
Texas,48,2001-11-03,9,@,Baylor,41,W,49,10,39,17,32,53.1,276,2,1,42,130,3.1,4,0,1,7,24,44,54.5,187,0,36,8,0.2,1,1,1,2,1
Texas A&M,119,2001-11-03,9,@,Texas Tech,49,L,0,12,-12,22,31,71.0,206,0,1,38,166,4.4,0,1,2,0,39,47,83.0,311,0,34,44,1.3,1,0,0,0,1
Texas Tech,49,2001-11-03,8,,Texas A&M,119,W,12,0,12,39,47,83.0,311,0,0,34,44,1.3,1,0,0,1,22,31,71.0,206,0,38,166,4.4,0,1,1,2,0
Troy,129,2001-11-03,8,@,Maryland,30,L,14,47,-33,19,36,52.8,272,2,1,26,-1,0.0,0,1,2,2,17,29,58.6,232,2,55,277,5.0,3,0,0,0,5
Tulane,11,2001-11-03,10,,Louisville,18,L,7,52,-45,20,37,54.1,220,1,2,26,19,0.7,0,0,2,1,20,32,62.5,245,3,42,328,7.8,4,1,0,1,7
Tulsa,12,2001-11-03,8,@,Oklahoma,45,L,0,58,-58,14,32,43.8,90,0,2,34,48,1.4,0,0,2,0,39,53,73.6,366,3,25,175,7.0,4,1,0,1,7
Central Florida,1,2001-11-03,9,,Akron,71,W,57,17,40,18,28,64.3,405,4,0,33,132,4.0,4,0,0,8,11,23,47.8,174,1,43,167,3.9,1,1,1,2,2
UCLA,102,2001-11-03,8,@,Washington St.,106,L,14,20,-6,10,27,37.0,140,0,5,33,85,2.6,1,2,7,2,17,37,45.9,190,1,40,86,2.2,0,0,3,3,2
UNLV,92,2001-11-03,9,,Utah,104,L,14,42,-28,8,21,38.1,118,0,1,26,38,1.5,0,1,2,2,13,21,61.9,180,3,55,212,3.9,3,0,2,2,6
USC,103,2001-11-03,9,,Oregon St.,100,W,16,13,3,21,28,75.0,171,0,1,36,33,0.9,1,0,1,2,20,33,60.6,203,1,42,181,4.3,0,2,1,3,1
Utah,104,2001-11-03,8,@,UNLV,92,W,42,14,28,13,21,61.9,180,3,2,55,212,3.9,3,0,2,6,8,21,38.1,118,0,26,38,1.5,0,1,1,2,2
Vanderbilt,120,2001-11-03,8,@,Florida,110,L,13,71,-58,15,30,50.0,209,0,2,38,63,1.7,2,3,5,2,25,40,62.5,403,6,37,168,4.5,3,2,1,3,10
Virginia,24,2001-11-03,9,,Wake Forest,26,L,30,34,-4,28,46,60.9,287,3,1,33,152,4.6,0,0,1,3,12,19,63.2,233,1,51,248,4.9,2,1,2,3,4
Virginia Tech,25,2001-11-03,8,@,Pittsburgh,22,L,7,38,-31,17,36,47.2,136,0,2,25,15,0.6,0,2,4,1,16,28,57.1,245,3,44,148,3.4,1,0,1,1,5
Wake Forest,26,2001-11-03,8,@,Virginia,24,W,34,30,4,12,19,63.2,233,1,2,51,248,4.9,2,1,3,4,28,46,60.9,287,3,33,152,4.6,0,0,1,1,3
Washington,105,2001-11-03,8,,Stanford,101,W,42,28,14,15,28,53.6,291,1,0,39,130,3.3,5,2,2,6,19,34,55.9,231,0,37,180,4.9,3,0,1,1,3
Washington St.,106,2001-11-03,9,,UCLA,102,W,20,14,6,17,37,45.9,190,1,3,40,86,2.2,0,0,3,2,10,27,37.0,140,0,33,85,2.6,1,2,5,7,2
West Virginia,50,2001-11-03,8,,Rutgers,39,W,80,7,73,11,15,73.3,181,2,0,48,446,9.3,7,0,0,11,4,15,26.7,27,0,57,150,2.6,1,4,4,8,1
Wisconsin,40,2001-11-03,10,,Iowa,29,W,34,28,6,14,21,66.7,262,1,0,56,172,3.1,3,0,0,4,16,34,47.1,213,2,26,173,6.7,2,2,1,3,4
Toledo,81,2001-11-06,8,,Western Michigan,82,W,41,35,6,17,25,68.0,217,2,0,47,273,5.8,2,1,1,5,24,35,68.6,291,4,33,89,2.7,0,3,0,3,5
Western Michigan,82,2001-11-06,9,@,Toledo,81,L,35,41,-6,24,35,68.6,291,4,0,33,89,2.7,0,3,3,5,17,25,68.0,217,2,47,273,5.8,2,1,0,1,5
Air Force,83,2001-11-08,9,@,Colorado St.,85,L,21,28,-7,13,22,59.1,122,0,0,69,359,5.2,3,0,0,3,6,8,75.0,116,0,35,184,5.3,3,1,1,2,4
Colorado St.,85,2001-11-08,10,,Air Force,83,W,28,21,7,6,8,75.0,116,0,1,35,184,5.3,3,1,2,4,13,22,59.1,122,0,69,359,5.2,3,0,0,0,3
Alabama,107,2001-11-10,9,,Mississippi St.,114,W,24,17,7,13,27,48.1,173,1,0,46,228,5.0,2,2,2,3,19,37,51.4,183,2,32,117,3.7,0,0,1,1,2
Arizona,95,2001-11-10,10,,Stanford,101,L,37,51,-14,25,50,50.0,415,2,1,24,163,6.8,2,4,5,4,13,23,56.5,169,3,55,276,5.0,1,1,0,1,6
Arizona St.,96,2001-11-10,9,,Washington St.,106,L,16,28,-12,13,32,40.6,299,1,1,42,130,3.1,1,2,3,2,14,29,48.3,289,3,37,97,2.6,0,1,2,3,4
Arkansas,108,2001-11-10,9,,Central Florida,1,W,27,20,7,9,16,56.3,129,1,0,47,238,5.1,2,2,2,3,22,44,50.0,304,1,25,65,2.6,1,1,1,2,2
Arkansas St.,122,2001-11-10,9,@,New Mexico State,69,L,17,28,-11,11,23,47.8,149,0,1,57,270,4.7,2,1,2,2,11,18,61.1,161,0,37,215,5.8,3,3,0,3,4
Army,65,2001-11-10,9,,Buffalo,74,L,19,26,-7,27,45,60.0,272,1,3,27,96,3.6,2,0,3,3,17,30,56.7,185,1,46,150,3.3,1,0,0,0,2
Auburn,109,2001-11-10,9,@,Georgia,111,W,24,17,7,15,25,60.0,196,1,1,62,179,2.9,2,1,2,3,16,34,47.1,302,2,27,73,2.7,0,1,2,3,2
Ball St.,72,2001-11-10,9,,Kent State,77,L,18,31,-13,12,23,52.2,93,0,3,58,219,3.8,2,1,4,2,5,14,35.7,95,1,37,309,8.4,3,0,0,0,4
Baylor,41,2001-11-10,9,@,Missouri,115,L,24,41,-17,29,46,63.0,281,3,1,34,121,3.6,0,1,2,3,25,36,69.4,380,4,39,151,3.9,2,1,0,1,6
Boise St.,84,2001-11-10,10,@,Hawaii,87,W,28,21,7,18,32,56.3,211,1,2,49,187,3.8,2,1,3,4,23,46,50.0,258,1,20,80,4.0,1,0,1,1,2
Boston College,13,2001-11-10,9,,Miami (FL),19,L,7,18,-11,12,29,41.4,162,1,2,40,131,3.3,0,1,3,1,20,41,48.8,222,0,40,165,4.1,0,1,4,5,1
Bowling Green,73,2001-11-10,9,@,Ohio,80,W,17,0,17,13,22,59.1,156,1,2,57,244,4.3,1,0,2,2,3,11,27.3,35,0,33,105,3.2,0,1,2,3,0
BYU,66,2001-11-10,10,@,Wyoming,94,W,41,34,7,23,38,60.5,268,1,1,41,247,6.0,4,3,4,5,24,52,46.2,358,1,37,118,3.2,3,0,1,1,4
Buffalo,74,2001-11-10,10,@,Army,65,W,26,19,7,17,30,56.7,185,1,0,46,150,3.3,1,0,0,2,27,45,60.0,272,1,27,96,3.6,2,0,3,3,3
California,97,2001-11-10,9,,USC,103,L,14,55,-41,13,26,50.0,155,1,3,34,68,2.0,1,1,4,2,19,37,51.4,235,1,47,213,4.5,4,2,0,2,7
Central Michigan,75,2001-11-10,9,,Eastern Michigan,76,W,35,30,5,14,23,60.9,185,0,1,40,266,6.7,5,2,3,5,23,50,46.0,321,3,41,187,4.6,1,0,0,0,4
Cincinnati,2,2001-11-10,9,,East Carolina,4,L,26,28,-2,18,34,52.9,253,0,1,56,190,3.4,3,0,1,3,12,19,63.2,159,1,39,305,7.8,3,2,1,3,4
Clemson,14,2001-11-10,9,@,Maryland,30,L,20,37,-17,18,37,48.6,218,1,4,35,123,3.5,0,0,4,2,12,21,57.1,189,2,53,218,4.1,2,1,0,1,4
Colorado,98,2001-11-10,10,@,Iowa St.,42,W,40,27,13,18,27,66.7,247,2,0,57,255,4.5,2,1,1,4,22,36,61.1,279,3,35,132,3.8,1,0,1,1,4
Connecticut,3,2001-11-10,9,,Utah St.,93,L,31,38,-7,19,51,37.3,245,2,3,26,34,1.3,1,1,4,4,20,31,64.5,234,3,39,113,2.9,1,1,0,1,5
East Carolina,4,2001-11-10,9,@,Cincinnati,2,W,28,26,2,12,19,63.2,159,1,1,39,305,7.8,3,2,3,4,18,34,52.9,253,0,56,190,3.4,3,0,1,1,3
Eastern Michigan,76,2001-11-10,9,@,Central Michigan,75,L,30,35,-5,23,50,46.0,321,3,0,41,187,4.6,1,0,0,4,14,23,60.9,185,0,40,266,6.7,5,2,1,3,5
Florida,110,2001-11-10,9,@,South Carolina,117,W,54,17,37,22,34,64.7,312,4,0,31,170,5.5,1,1,1,6,7,17,41.2,57,1,43,207,4.8,1,0,2,2,2
Florida St.,16,2001-11-10,9,,NC State,20,L,28,34,-6,20,35,57.1,302,3,1,28,132,4.7,1,1,2,4,27,35,77.1,276,0,38,187,4.9,4,0,1,1,4
Fresno St.,86,2001-11-10,10,@,SMU,8,W,38,13,25,25,37,67.6,292,4,2,35,79,2.3,1,0,2,5,15,29,51.7,104,0,42,96,2.3,0,2,2,4,1
Georgia,111,2001-11-10,8,,Auburn,109,L,17,24,-7,16,34,47.1,302,2,2,27,73,2.7,0,1,3,2,15,25,60.0,196,1,62,179,2.9,2,1,1,2,3
Georgia Tech,17,2001-11-10,9,@,Virginia,24,L,38,39,-1,39,55,70.9,486,1,1,33,74,2.2,4,0,1,5,32,46,69.6,327,5,25,134,5.4,0,1,1,2,6
Hawaii,87,2001-11-10,9,,Boise St.,84,L,21,28,-7,23,46,50.0,258,1,1,20,80,4.0,1,0,1,2,18,32,56.3,211,1,49,187,3.8,2,1,2,3,4
Houston,5,2001-11-10,9,@,Louisville,18,L,10,34,-24,16,30,53.3,157,0,0,36,108,3.0,1,0,0,1,20,30,66.7,274,2,34,91,2.7,1,1,0,1,4
Illinois,27,2001-11-10,9,,Penn State,37,W,33,28,5,16,33,48.5,195,1,2,47,184,3.9,3,0,2,4,11,33,33.3,148,1,34,114,3.4,1,0,4,4,4
Indiana,28,2001-11-10,8,@,Michigan St.,32,W,37,28,9,4,13,30.8,48,0,0,63,489,7.8,5,1,1,5,20,30,66.7,288,3,30,110,3.7,1,1,2,3,4
Iowa,29,2001-11-10,9,@,Northwestern,35,W,59,16,43,17,24,70.8,305,2,1,60,283,4.7,6,0,1,8,20,34,58.8,136,2,31,120,3.9,0,1,2,3,2
Iowa St.,42,2001-11-10,9,,Colorado,98,L,27,40,-13,22,36,61.1,279,3,1,35,132,3.8,1,0,1,4,18,27,66.7,247,2,57,255,4.5,2,1,0,1,4
Kansas,43,2001-11-10,9,@,Texas,48,L,0,59,-59,5,19,26.3,40,0,2,33,27,0.8,0,2,4,0,18,28,64.3,330,3,51,276,5.4,4,0,1,1,7
Kansas St.,44,2001-11-10,9,@,Nebraska,34,L,21,31,-10,4,18,22.2,37,1,3,44,239,5.4,2,0,3,3,3,7,42.9,60,0,58,264,4.6,2,1,2,3,4
Kent State,77,2001-11-10,10,@,Ball St.,72,W,31,18,13,5,14,35.7,95,1,0,37,309,8.4,3,0,0,4,12,23,52.2,93,0,58,219,3.8,2,1,3,4,2
Kentucky,112,2001-11-10,9,@,Vanderbilt,120,W,56,30,26,26,37,70.3,453,6,0,30,130,4.3,1,1,1,8,30,48,62.5,440,2,35,102,2.9,2,2,1,3,4
Louisiana,126,2001-11-10,9,@,North Texas,57,L,17,42,-25,35,67,52.2,344,1,1,20,100,5.0,1,1,2,2,7,11,63.6,139,3,52,256,4.9,2,1,0,1,6
Louisiana Tech,54,2001-11-10,9,@,UTEP,62,W,53,30,23,20,31,64.5,227,5,1,43,223,5.2,1,0,1,7,19,31,61.3,238,0,38,189,5.0,4,2,2,4,4
UL Monroe,130,2001-11-10,9,,Troy,129,L,12,44,-32,9,27,33.3,142,1,5,22,74,3.4,0,1,6,2,23,33,69.7,307,3,56,218,3.9,2,1,0,1,6
Louisville,18,2001-11-10,10,,Houston,5,W,34,10,24,20,30,66.7,274,2,0,34,91,2.7,1,1,1,4,16,30,53.3,157,0,36,108,3.0,1,0,0,0,1
LSU,113,2001-11-10,9,,Middle Tennessee,56,W,30,14,16,26,37,70.3,318,2,0,32,145,4.5,2,0,0,4,22,30,73.3,195,2,29,178,6.1,0,1,0,1,2
Marshall,55,2001-11-10,9,@,Miami (OH),78,W,27,21,6,30,43,69.8,333,2,0,37,90,2.4,1,1,1,3,16,29,55.2,210,0,31,123,4.0,3,0,0,0,3
Maryland,30,2001-11-10,10,,Clemson,14,W,37,20,17,12,21,57.1,189,2,0,53,218,4.1,2,1,1,4,18,37,48.6,218,1,35,123,3.5,0,0,4,4,2
Memphis,6,2001-11-10,9,@,Tennessee,118,L,28,49,-21,18,37,48.6,281,3,2,27,23,0.9,1,2,4,4,24,39,61.5,302,5,43,218,5.1,1,0,1,1,6
Miami (FL),19,2001-11-10,8,@,Boston College,13,W,18,7,11,20,41,48.8,222,0,4,40,165,4.1,0,1,5,1,12,29,41.4,162,1,40,131,3.3,0,1,2,3,1
Miami (OH),78,2001-11-10,10,,Marshall,55,L,21,27,-6,16,29,55.2,210,0,0,31,123,4.0,3,0,0,3,30,43,69.8,333,2,37,90,2.4,1,1,0,1,3
Michigan,31,2001-11-10,9,,Minnesota,33,W,31,10,21,14,26,53.8,153,0,1,56,300,5.4,4,0,1,4,12,25,48.0,140,1,30,150,5.0,0,0,0,0,1
Michigan St.,32,2001-11-10,8,,Indiana,28,L,28,37,-9,20,30,66.7,288,3,2,30,110,3.7,1,1,3,4,4,13,30.8,48,0,63,489,7.8,5,1,0,1,5
